variante,epoch,train_loss,px_max,px_mean,perfectas,leq1
mse,4900,0.00830618769638725,2,0.2812,25,30
mse,4950,0.008301150957003808,2,0.2812,25,30
mse,5000,0.008296298453438091,2,0.2812,25,30
mse,5050,0.008291618884723437,2,0.2812,25,30
mse,5100,0.00828710200546433,2,0.2812,25,30
mse,5150,0.008282738492169846,2,0.2812,25,30
mse,5200,0.008278519830762481,2,0.2812,25,30
mse,5250,0.008274438221255984,2,0.2812,25,30
mse,5300,0.008270486496435534,2,0.2812,25,30
mse,5350,0.008266658052058867,2,0.2812,25,30
mse,5400,0.008262946786626044,2,0.2812,25,30
mse,5450,0.008259347049162048,2,0.2812,25,30
mse,5500,0.008255853593754758,2,0.2812,25,30
mse,5550,0.008252461539819891,2,0.2812,25,30
mse,5600,0.008249166337244542,2,0.2812,25,30
mse,5650,0.008245963735704723,2,0.2812,25,30
mse,5700,0.008242849757568397,2,0.2812,25,30
mse,5750,0.008239820673889866,2,0.2812,25,30
mse,5800,0.008236872983078892,2,0.2812,25,30
mse,5850,0.00823400339189164,2,0.2812,25,30
mse,5900,0.008231208798443414,2,0.2812,25,30
mse,5950,0.008228486276987218,2,0.2812,25,30
mse,5999,0.008225885466406744,2,0.2812,25,30
